participants,stimuli,density,noise_sd,scenario,method,participant_dose,stimulus_dose,replicates,coverage,coverage_mc_low,coverage_mc_high,truth,bias,empirical_sd,mean_bootstrap_sd,bootstrap_bias,miss_below,miss_above,positive_rate,mean_width
8,6,1.0,0.5,labels_only,normal_t,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,normal_t,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,percentile,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,percentile,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,labels_only,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,0.5,participant_constant,basic,0,0,300,0.8366666666666667,0.7906268325698749,0.8741935668055973,0.4622641509433961,-0.04445360720308051,0.11174379686298214,0.10202543505289052,-0.038054989776787486,0.09666666666666666,0.06666666666666667,0.99,0.39438444354530516
8,6,1.0,0.5,participant_constant,basic,0,4,300,0.82,0.7725668011129554,0.859341697303335,0.24301378298708698,0.03388023385150961,0.10523663998393816,0.09633796468601387,0.006844689680843823,0.07333333333333333,0.10666666666666667,0.68,0.37384439361106425
8,6,1.0,0.5,participant_constant,basic,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-1.6884641832840923e-18,5.312045866398415e-17,5.073786108558084e-17,6.828228511818877e-21,0.0,0.0,0.0,2.0588464382427972e-16
8,6,1.0,0.5,participant_constant,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-2.7755575615628915e-18,8.710784985665401e-17,9.078058919246922e-17,3.0094902948379866e-18,0.0,0.0,0.0,3.662105341195599e-16
8,6,1.0,0.5,participant_constant,normal_t,0,0,300,0.94,0.9071605548470915,0.9617136304753079,0.4622641509433961,-0.04445360720308051,0.11174379686298214,0.10202543505289052,-0.038054989776787486,0.06,0.0,0.9366666666666666,0.5245294602397059
8,6,1.0,0.5,participant_constant,normal_t,0,4,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,0.24301378298708698,0.03388023385150961,0.10523663998393816,0.09633796468601387,0.006844689680843823,0.0033333333333333335,0.02,0.6,0.49528924420808
8,6,1.0,0.5,participant_constant,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-1.6884641832840923e-18,5.312045866398415e-17,5.073786108558084e-17,6.828228511818877e-21,0.0,0.0,0.0,2.608516481712655e-16
8,6,1.0,0.5,participant_constant,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-2.7755575615628915e-18,8.710784985665401e-17,9.078058919246922e-17,3.0094902948379866e-18,0.0,0.0,0.0,4.667178672130473e-16
8,6,1.0,0.5,participant_constant,percentile,0,0,300,0.8366666666666667,0.7906268325698749,0.8741935668055973,0.4622641509433961,-0.04445360720308051,0.11174379686298214,0.10202543505289052,-0.038054989776787486,0.16333333333333333,0.0,0.9933333333333333,0.3943844435453052
8,6,1.0,0.5,participant_constant,percentile,0,4,300,0.9466666666666667,0.9151308582251686,0.9669080874809034,0.24301378298708698,0.03388023385150961,0.10523663998393816,0.09633796468601387,0.006844689680843823,0.006666666666666667,0.04666666666666667,0.9366666666666666,0.37384439361106425
8,6,1.0,0.5,participant_constant,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-1.6884641832840923e-18,5.312045866398415e-17,5.073786108558084e-17,6.828228511818877e-21,0.0,0.0,0.0,2.0588464382427972e-16
8,6,1.0,0.5,participant_constant,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-2.7755575615628915e-18,8.710784985665401e-17,9.078058919246922e-17,3.0094902948379866e-18,0.0,0.0,0.0,3.662105341195599e-16
8,6,1.0,0.5,trial_signal,basic,0,0,300,0.91,0.8722229892013517,0.9374097743945206,0.26595744680851063,0.006680736240241012,0.07704175617761638,0.08662781593705042,-0.006670316770133656,0.02,0.07,0.9033333333333333,0.339360082318475
8,6,1.0,0.5,trial_signal,basic,0,4,300,0.95,0.9191529665272558,0.9694683593706526,0.134738851526218,0.0319047769975576,0.0630662944061109,0.07601284063679441,0.014651106122881579,0.016666666666666666,0.03333333333333333,0.4166666666666667,0.2980368542908303
8,6,1.0,0.5,trial_signal,basic,4,0,300,0.9533333333333334,0.923202639772079,0.9720010663176659,0.16339312385599758,0.016754810397949755,0.06707638237615313,0.07752731867521774,0.006074573898977812,0.016666666666666666,0.03,0.5566666666666666,0.30405445079508664
8,6,1.0,0.5,trial_signal,basic,4,4,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,0.10669494409970404,0.021293698141363147,0.04849615579952123,0.06405468075282847,0.015658788291437832,0.01,0.013333333333333334,0.22666666666666666,0.25165327095729606
8,6,1.0,0.5,trial_signal,normal_t,0,0,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.26595744680851063,0.006680736240241012,0.07704175617761638,0.08662781593705042,-0.006670316770133656,0.0,0.0033333333333333335,0.6933333333333334,0.4453677802172557
8,6,1.0,0.5,trial_signal,normal_t,0,4,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.134738851526218,0.0319047769975576,0.0630662944061109,0.07601284063679441,0.014651106122881579,0.0,0.013333333333333334,0.2866666666666667,0.3907944548321233
8,6,1.0,0.5,trial_signal,normal_t,4,0,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.16339312385599758,0.016754810397949755,0.06707638237615313,0.07752731867521774,0.006074573898977812,0.0,0.006666666666666667,0.36333333333333334,0.39858063430420554
8,6,1.0,0.5,trial_signal,normal_t,4,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.10669494409970404,0.021293698141363147,0.04849615579952123,0.06405468075282847,0.015658788291437832,0.0,0.0033333333333333335,0.18666666666666668,0.32931559766140783
8,6,1.0,0.5,trial_signal,percentile,0,0,300,0.9733333333333334,0.9482710570494102,0.9864269301913529,0.26595744680851063,0.006680736240241012,0.07704175617761638,0.08662781593705042,-0.006670316770133656,0.01,0.016666666666666666,0.9133333333333333,0.339360082318475
8,6,1.0,0.5,trial_signal,percentile,0,4,300,0.9333333333333333,0.899276940483885,0.9564324844548417,0.134738851526218,0.0319047769975576,0.0630662944061109,0.07601284063679441,0.014651106122881579,0.0033333333333333335,0.06333333333333334,0.81,0.2980368542908303
8,6,1.0,0.5,trial_signal,percentile,4,0,300,0.97,0.9439774608583589,0.9841381461905676,0.16339312385599758,0.016754810397949755,0.06707638237615313,0.07752731867521774,0.006074573898977812,0.0033333333333333335,0.02666666666666667,0.7433333333333333,0.30405445079508664
8,6,1.0,0.5,trial_signal,percentile,4,4,300,0.9633333333333334,0.9355461518281071,0.979404694837147,0.10669494409970404,0.021293698141363147,0.04849615579952123,0.06405468075282847,0.015658788291437832,0.0,0.03666666666666667,0.82,0.25165327095729606
8,6,1.0,1.5,independent_noise,basic,0,0,300,0.98,0.9570603791821394,0.9908023684422963,0.0,-0.0017270243409635581,0.05810974477969388,0.08388676038543418,0.0011996153657204322,0.01,0.01,0.01,0.3283711842374045
8,6,1.0,1.5,independent_noise,basic,0,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,-0.017078301259399603,0.0032143105538107244,0.04754979362528938,0.06875750397903203,0.001848597488743111,0.0,0.0033333333333333335,0.0,0.27095895636568906
8,6,1.0,1.5,independent_noise,basic,4,0,300,0.9933333333333333,0.9760224167496929,0.998169851642088,-0.01678959045391859,0.0013147161715456757,0.05036105260199523,0.07106122287318457,0.0015399183075263867,0.0033333333333333335,0.0033333333333333335,0.0,0.27866329291831626
8,6,1.0,1.5,independent_noise,basic,4,4,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,-0.0239704823661836,0.0034573887201154877,0.04214212942317609,0.05993657850251098,0.0017769636552942495,0.0033333333333333335,0.01,0.0,0.23583614066930467
8,6,1.0,1.5,independent_noise,normal_t,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-0.0017270243409635581,0.05810974477969388,0.08388676038543418,0.0011996153657204322,0.0,0.0,0.0,0.43127556499434616
8,6,1.0,1.5,independent_noise,normal_t,0,4,300,1.0,0.9873570287754538,0.9999999999999998,-0.017078301259399603,0.0032143105538107244,0.04754979362528938,0.06875750397903203,0.001848597488743111,0.0,0.0,0.0,0.3534935815843828
8,6,1.0,1.5,independent_noise,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,-0.01678959045391859,0.0013147161715456757,0.05036105260199523,0.07106122287318457,0.0015399183075263867,0.0,0.0,0.0,0.36533737747182415
8,6,1.0,1.5,independent_noise,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,-0.0239704823661836,0.0034573887201154877,0.04214212942317609,0.05993657850251098,0.0017769636552942495,0.0,0.0,0.0,0.3081437599774895
8,6,1.0,1.5,independent_noise,percentile,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,-0.0017270243409635581,0.05810974477969388,0.08388676038543418,0.0011996153657204322,0.0,0.0,0.0,0.3283711842374045
8,6,1.0,1.5,independent_noise,percentile,0,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,-0.017078301259399603,0.0032143105538107244,0.04754979362528938,0.06875750397903203,0.001848597488743111,0.0,0.0033333333333333335,0.0,0.27095895636568906
8,6,1.0,1.5,independent_noise,percentile,4,0,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,-0.01678959045391859,0.0013147161715456757,0.05036105260199523,0.07106122287318457,0.0015399183075263867,0.0,0.0033333333333333335,0.0,0.27866329291831626
8,6,1.0,1.5,independent_noise,percentile,4,4,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,-0.0239704823661836,0.0034573887201154877,0.04214212942317609,0.05993657850251098,0.0017769636552942495,0.0,0.013333333333333334,0.0,0.23583614066930467
8,6,1.0,1.5,labels_only,basic,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,basic,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,basic,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,normal_t,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,normal_t,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,percentile,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,percentile,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,labels_only,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6,1.0,1.5,participant_constant,basic,0,0,300,0.87,0.8272195707065882,0.9034246305872476,0.23786407766990286,-0.029098906925308282,0.08381844980590293,0.0827953025026657,-0.02345334094673672,0.09666666666666666,0.03333333333333333,0.8033333333333333,0.3212123040861602
8,6,1.0,1.5,participant_constant,basic,0,4,300,0.9133333333333333,0.8760440413057516,0.9401711024819569,0.15524239831493086,-0.002137870837889906,0.07087364112525259,0.07148396668579528,-0.009532745331323684,0.05333333333333334,0.03333333333333333,0.5766666666666667,0.27827339071834706
8,6,1.0,1.5,participant_constant,basic,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.6020852139652105e-19,2.6103347968689605e-17,2.6854726482101562e-17,-5.16824400924896e-19,0.0,0.0,0.0,1.124551840536725e-16
8,6,1.0,1.5,participant_constant,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,5.296689013315851e-18,4.76403360848304e-17,5.084087441140185e-17,-4.2327658393805095e-18,0.0,0.0,0.0,2.0646245130206968e-16
8,6,1.0,1.5,participant_constant,normal_t,0,0,300,0.9666666666666667,0.9397381741959452,0.9817950526611452,0.23786407766990286,-0.029098906925308282,0.08381844980590293,0.0827953025026657,-0.02345334094673672,0.03333333333333333,0.0,0.45,0.4256642013787327
8,6,1.0,1.5,participant_constant,normal_t,0,4,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.15524239831493086,-0.002137870837889906,0.07087364112525259,0.07148396668579528,-0.009532745331323684,0.013333333333333334,0.0033333333333333335,0.29333333333333333,0.3675107726034735
8,6,1.0,1.5,participant_constant,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.6020852139652105e-19,2.6103347968689605e-17,2.6854726482101562e-17,-5.16824400924896e-19,0.0,0.0,0.0,1.3806454419174356e-16
8,6,1.0,1.5,participant_constant,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,5.296689013315851e-18,4.76403360848304e-17,5.084087441140185e-17,-4.2327658393805095e-18,0.0,0.0,0.0,2.613812565396334e-16
8,6,1.0,1.5,participant_constant,percentile,0,0,300,0.8833333333333333,0.8420668566758442,0.9149068653853369,0.23786407766990286,-0.029098906925308282,0.08381844980590293,0.0827953025026657,-0.02345334094673672,0.11666666666666667,0.0,0.62,0.3212123040861602
8,6,1.0,1.5,participant_constant,percentile,0,4,300,0.9533333333333334,0.923202639772079,0.9720010663176659,0.15524239831493086,-0.002137870837889906,0.07087364112525259,0.07148396668579528,-0.009532745331323684,0.043333333333333335,0.0033333333333333335,0.54,0.27827339071834706
8,6,1.0,1.5,participant_constant,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.6020852139652105e-19,2.6103347968689605e-17,2.6854726482101562e-17,-5.16824400924896e-19,0.0,0.0,0.0,1.124551840536725e-16
8,6,1.0,1.5,participant_constant,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,5.296689013315851e-18,4.76403360848304e-17,5.084087441140185e-17,-4.2327658393805095e-18,0.0,0.0,0.0,2.0646245130206968e-16
8,6,1.0,1.5,trial_signal,basic,0,0,300,0.9666666666666667,0.9397381741959452,0.9817950526611452,0.1288659793814433,0.0014864353003367792,0.053554243632286135,0.06711722491778539,-0.0053826530700547765,0.0033333333333333335,0.03,0.5333333333333333,0.26310004090717326
8,6,1.0,1.5,trial_signal,basic,0,4,300,0.9533333333333334,0.923202639772079,0.9720010663176659,0.08281408993534495,0.009029617433881918,0.04391866142379499,0.054676911304119655,-0.0003640542318172009,0.013333333333333334,0.03333333333333333,0.3466666666666667,0.21522768988294716
8,6,1.0,1.5,trial_signal,basic,4,0,300,0.9733333333333334,0.9482710570494102,0.9864269301913529,0.09082733947956687,0.004583086000927699,0.04787659620733116,0.05909906070052307,-0.0023748712529831346,0.0033333333333333335,0.023333333333333334,0.33,0.23212077042114654
8,6,1.0,1.5,trial_signal,basic,4,4,300,0.97,0.9439774608583589,0.9841381461905676,0.06676819847260845,0.006346541012939129,0.03852255004492031,0.049410619638624136,0.0004639929369316677,0.0,0.03,0.24666666666666667,0.19460363615252022
8,6,1.0,1.5,trial_signal,normal_t,0,0,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.1288659793814433,0.0014864353003367792,0.053554243632286135,0.06711722491778539,-0.0053826530700547765,0.0,0.006666666666666667,0.23333333333333334,0.3450606384639523
8,6,1.0,1.5,trial_signal,normal_t,0,4,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.08281408993534495,0.009029617433881918,0.04391866142379499,0.054676911304119655,-0.0003640542318172009,0.0,0.006666666666666667,0.14333333333333334,0.28110295005413577
8,6,1.0,1.5,trial_signal,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.09082733947956687,0.004583086000927699,0.04787659620733116,0.05909906070052307,-0.0023748712529831346,0.0,0.0,0.14666666666666667,0.3038379438798652
8,6,1.0,1.5,trial_signal,normal_t,4,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,0.06676819847260845,0.006346541012939129,0.03852255004492031,0.049410619638624136,0.0004639929369316677,0.0,0.0033333333333333335,0.09333333333333334,0.25402808266116433
8,6,1.0,1.5,trial_signal,percentile,0,0,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.1288659793814433,0.0014864353003367792,0.053554243632286135,0.06711722491778539,-0.0053826530700547765,0.0,0.013333333333333334,0.45666666666666667,0.26310004090717326
8,6,1.0,1.5,trial_signal,percentile,0,4,300,0.9733333333333334,0.9482710570494102,0.9864269301913529,0.08281408993534495,0.009029617433881918,0.04391866142379499,0.054676911304119655,-0.0003640542318172009,0.0033333333333333335,0.023333333333333334,0.36333333333333334,0.21522768988294716
8,6,1.0,1.5,trial_signal,percentile,4,0,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.09082733947956687,0.004583086000927699,0.04787659620733116,0.05909906070052307,-0.0023748712529831346,0.006666666666666667,0.01,0.32,0.23212077042114654
8,6,1.0,1.5,trial_signal,percentile,4,4,300,0.9866666666666667,0.9662244697474675,0.9948030382606411,0.06676819847260845,0.006346541012939129,0.03852255004492031,0.049410619638624136,0.0004639929369316677,0.0,0.013333333333333334,0.2866666666666667,0.19460363615252022
32,24,0.25,0.5,independent_noise,basic,0,0,300,0.9933333333333333,0.9760224167496929,0.998169851642088,0.0,0.003225954104945161,0.041313962606099465,0.06232570530599496,0.0003449354816227159,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.24348018564506266
32,24,0.25,0.5,independent_noise,basic,0,4,300,0.9933333333333333,0.9760224167496929,0.998169851642088,-0.06361033150224715,0.002458554846751705,0.027842290850622637,0.04298087492390887,0.0011968057502995128,0.0033333333333333335,0.0033333333333333335,0.0,0.16876675338170505
32,24,0.25,0.5,independent_noise,basic,4,0,300,0.9933333333333333,0.9760224167496929,0.998169851642088,-0.06422696440209569,0.004623235067116574,0.034495840599222824,0.04902514014646036,0.0011179171406060162,0.0,0.006666666666666667,0.0,0.19209976024996664
32,24,0.25,0.5,independent_noise,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,-0.08253408867849599,0.0004959141184861104,0.02176492983231986,0.03385572994640642,-0.000619527790498046,0.0,0.0,0.0,0.13254835211429708
32,24,0.25,0.5,independent_noise,normal_t,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.003225954104945161,0.041313962606099465,0.06232570530599496,0.0003449354816227159,0.0,0.0,0.0,0.2578610892119627
32,24,0.25,0.5,independent_noise,normal_t,0,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,-0.06361033150224715,0.002458554846751705,0.027842290850622637,0.04298087492390887,0.0011968057502995128,0.0,0.0033333333333333335,0.0,0.17782542802762663
32,24,0.25,0.5,independent_noise,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,-0.06422696440209569,0.004623235067116574,0.034495840599222824,0.04902514014646036,0.0011179171406060162,0.0,0.0,0.0,0.20283245853167134
32,24,0.25,0.5,independent_noise,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,-0.08253408867849599,0.0004959141184861104,0.02176492983231986,0.03385572994640642,-0.000619527790498046,0.0,0.0,0.0,0.14007182681985147
32,24,0.25,0.5,independent_noise,percentile,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.003225954104945161,0.041313962606099465,0.06232570530599496,0.0003449354816227159,0.0,0.0,0.0,0.24348018564506266
32,24,0.25,0.5,independent_noise,percentile,0,4,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,-0.06361033150224715,0.002458554846751705,0.027842290850622637,0.04298087492390887,0.0011968057502995128,0.0,0.0033333333333333335,0.0,0.16876675338170505
32,24,0.25,0.5,independent_noise,percentile,4,0,300,0.99,0.9710165066376601,0.9965933815622847,-0.06422696440209569,0.004623235067116574,0.034495840599222824,0.04902514014646036,0.0011179171406060162,0.0,0.01,0.0,0.19209976024996664
32,24,0.25,0.5,independent_noise,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,-0.08253408867849599,0.0004959141184861104,0.02176492983231986,0.03385572994640642,-0.000619527790498046,0.0,0.0,0.0,0.13254835211429708
32,24,0.25,0.5,labels_only,basic,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,basic,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,basic,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,normal_t,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,normal_t,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,percentile,0,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,percentile,0,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,labels_only,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,24,0.25,0.5,participant_constant,basic,0,0,300,0.93,0.8953639895740667,0.9537630551728237,0.4622641509433961,-0.0057313015431540775,0.06180383794025616,0.06618113642977834,-0.01540339856743667,0.03333333333333333,0.03666666666666667,1.0,0.25618002866451395
32,24,0.25,0.5,participant_constant,basic,0,4,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,0.24301378298708698,0.01617443081477713,0.052338720626256545,0.057960615067436834,0.005544452074583846,0.043333333333333335,0.02,1.0,0.22521226565477542
32,24,0.25,0.5,participant_constant,basic,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,3.4231876592608994e-18,4.827293721196569e-17,4.729863982224672e-17,-2.976115408724108e-18,0.0,0.0,0.0,1.9783249112966437e-16
32,24,0.25,0.5,participant_constant,basic,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.220446049250313e-18,7.964632185640095e-17,8.087777520144172e-17,-2.17001507685585e-18,0.0,0.0,0.0,3.5509558256781783e-16
32,24,0.25,0.5,participant_constant,normal_t,0,0,300,0.9633333333333334,0.9355461518281071,0.979404694837147,0.4622641509433961,-0.0057313015431540775,0.06180383794025616,0.06618113642977834,-0.01540339856743667,0.03,0.006666666666666667,1.0,0.2738122230832847
32,24,0.25,0.5,participant_constant,normal_t,0,4,300,0.9666666666666667,0.9397381741959452,0.9817950526611452,0.24301378298708698,0.01617443081477713,0.052338720626256545,0.057960615067436834,0.005544452074583846,0.016666666666666666,0.016666666666666666,1.0,0.23980133492764433
32,24,0.25,0.5,participant_constant,normal_t,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,3.4231876592608994e-18,4.827293721196569e-17,4.729863982224672e-17,-2.976115408724108e-18,0.0,0.0,0.0,1.9568938246152034e-16
32,24,0.25,0.5,participant_constant,normal_t,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.220446049250313e-18,7.964632185640095e-17,8.087777520144172e-17,-2.17001507685585e-18,0.0,0.0,0.0,3.3461685036844693e-16
32,24,0.25,0.5,participant_constant,percentile,0,0,300,0.9566666666666667,0.9272825343659885,0.9745035519155927,0.4622641509433961,-0.0057313015431540775,0.06180383794025616,0.06618113642977834,-0.01540339856743667,0.043333333333333335,0.0,1.0,0.25618002866451395
32,24,0.25,0.5,participant_constant,percentile,0,4,300,0.9633333333333334,0.9355461518281071,0.979404694837147,0.24301378298708698,0.01617443081477713,0.052338720626256545,0.057960615067436834,0.005544452074583846,0.01,0.02666666666666667,1.0,0.2252122656547754
32,24,0.25,0.5,participant_constant,percentile,4,0,300,1.0,0.9873570287754538,0.9999999999999998,0.0,3.4231876592608994e-18,4.827293721196569e-17,4.729863982224672e-17,-2.976115408724108e-18,0.0,0.0,0.0,1.9783249112966437e-16
32,24,0.25,0.5,participant_constant,percentile,4,4,300,1.0,0.9873570287754538,0.9999999999999998,0.0,2.220446049250313e-18,7.964632185640095e-17,8.087777520144172e-17,-2.17001507685585e-18,0.0,0.0,0.0,3.5509558256781783e-16
32,24,0.25,0.5,trial_signal,basic,0,0,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,0.26595744680851063,0.003963210587775787,0.03621161304625822,0.052762540253388696,-0.0016408580698248625,0.006666666666666667,0.01,1.0,0.20524297466715147
32,24,0.25,0.5,trial_signal,basic,0,4,300,0.99,0.9710165066376601,0.9965933815622847,0.134738851526218,0.010846884173798197,0.026657977380374023,0.03918846600224803,0.006113390029921648,0.01,0.0,0.9966666666666667,0.1528830289255072
32,24,0.25,0.5,trial_signal,basic,4,0,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,0.16339312385599758,0.005395020911541154,0.03375450785973135,0.04490568222764717,0.003521998678733147,0.016666666666666666,0.006666666666666667,0.9866666666666667,0.1751851334706531
