dataset_id,representation,participant_dose,stimulus_dose,combined_personalized,combined_population,eeg_personalized,eeg_population,prior,prior_personalized,total,total_low,total_high,total_draws,calibration,calibration_low,calibration_high,calibration_draws,matched,matched_low,matched_high,matched_draws,arithmetic_error,configuration,total_t_low,total_t_high,calibration_t_low,calibration_t_high,matched_t_low,matched_t_high
ds005540,de_ridge_base,2,2,0.506853086767365,0.4407204628046148,0.1431872777220865,0.0199500723830173,0.4472926348139064,0.5141625393565328,0.0595604519534584,-0.0194530726506395,0.1275406254990794,1985,0.0668699045426263,-0.0115750791595537,0.1319076276401202,1985,-0.0073094525891678,-0.031468634282479,0.0230756966117128,1985,-9.627715291671279e-17,Band-power R1,-0.0361336345362769,0.1552545384431939,-0.0255617103215895,0.1593015194068421,-0.0431038080214147,0.028484902843079
ds005540,de_ridge_base,2,4,0.529330765894667,0.466511774986916,0.1487742276941926,0.0247855043129464,0.472923249015021,0.5440407826025998,0.056407516879646,-0.0293329153171707,0.1313734898910689,1985,0.0711175335875788,-0.0154205493315396,0.144465461145985,1985,-0.0147100167079328,-0.0444477502945306,0.0166794471388849,1985,-1.734723475976807e-18,Band-power R1,-0.0503763404214043,0.1631913741806964,-0.033046509091196,0.1752815762663537,-0.0550144001683776,0.025594366752512
ds005540,de_ridge_base,2,8,0.5374143961924034,0.4831928578585477,0.1480417234776215,0.0210329625529261,0.4907012372224836,0.5559170887724669,0.0467131589699197,-0.0436586340637901,0.1304933458722585,1985,0.0652158515499833,-0.0241490197166795,0.146715628930807,1985,-0.0185026925800635,-0.0502186331668477,0.0156719622164837,1985,-1.0408340855860843e-16,Band-power R1,-0.0687355316734548,0.1621618496132943,-0.0467894926112201,0.1772211957111868,-0.0614086290158935,0.0244032438557664
ds005540,de_ridge_base,4,0,0.1903947938803566,0.0181974836998948,0.1639544514693002,0.0157590274750108,-3.0732194575483232e-15,0.2012714942197993,0.1903947938803597,0.0650480752745671,0.2532568328063645,1985,0.2012714942198024,0.0838516422601073,0.253142717673274,1985,-0.0108767003394427,-0.0472139741651591,0.0390769968895628,1985,1.3877787807814457e-17,Band-power R1,0.069381531093706,0.3114080566670134,0.0897379326936509,0.3128050557459539,-0.0678818337219089,0.0461284330430235
ds005540,de_ridge_base,4,1,0.4686969005546732,0.3797838547972271,0.170531618955712,0.0253599001344873,0.3897076368081029,0.4722962162265828,0.0789892637465703,0.010608847776628,0.1399582203116869,1985,0.0825885794184799,0.0188253415821746,0.1421794345720297,1985,-0.0035993156719095,-0.0242413139106121,0.0176824012610156,1985,-1.0321604682062002e-16,Band-power R1,-0.0052553498245244,0.1632338773176651,0.0030081997286476,0.1621689591083121,-0.0310393771467761,0.023840745802957
ds005540,de_ridge_base,4,2,0.5591529860951986,0.4407204628046148,0.1686901591523791,0.0199500723830173,0.4472926348139064,0.5637120717710203,0.1118603512812921,0.032608641995997,0.1737490529206942,1985,0.1164194369571138,0.0362117308870667,0.1758516105713286,1985,-0.0045590856758217,-0.0282939349768617,0.0223824601277796,1985,-8.673617379884035e-18,Band-power R1,0.0172775142983524,0.2064431882642318,0.0248804134615718,0.2079584604526558,-0.0380462648210466,0.0289280934694031
ds005540,de_ridge_base,4,4,0.5967262057023158,0.466511774986916,0.1738844418937426,0.0247855043129464,0.472923249015021,0.6082045791036811,0.1238029566872948,0.0317921835230329,0.1934122900693285,1985,0.1352813300886601,0.0470311947061998,0.203735316579548,1985,-0.0114783734013652,-0.0406768730906882,0.0184220369841835,1985,-1.1622647289044608e-16,Band-power R1,0.0205025058186192,0.2271034075559704,0.0326052543845568,0.2379574057927633,-0.0503005768180251,0.0273438300152946
ds005540,de_ridge_base,4,8,0.6132964097748961,0.4831928578585477,0.1742863704919579,0.0210329625529261,0.4907012372224836,0.6274400484258289,0.1225951725524124,0.0252548829967457,0.1982172103974259,1985,0.1367388112033453,0.0445932839167558,0.2116597617827632,1985,-0.0141436386509328,-0.0443267741495754,0.0157293380673443,1985,-1.0408340855860843e-16,Band-power R1,0.0109464071935839,0.2342439379112409,0.0271344025846302,0.2463432198220603,-0.0528582331010881,0.0245709557992225
ds005540,de_ridge_base,8,0,0.1949406326219395,0.0181974836998948,0.1742705249231309,0.0157590274750108,-3.0732194575483232e-15,0.2035509755199839,0.1949406326219426,0.0761979346313418,0.2508233653778242,1985,0.203550975519987,0.0880472802809495,0.2506480273050332,1985,-0.0086103428980443,-0.04987399756325,0.0486525648612436,1985,-8.153200337090993e-17,Band-power R1,0.0776944422988239,0.3121868229450613,0.0955178465142802,0.3115841045256937,-0.0711420753114351,0.0539213895153464
ds005540,de_ridge_base,8,1,0.4710611286402451,0.3797838547972271,0.182231461655342,0.0253599001344873,0.3897076368081029,0.474201241691356,0.0813534918321422,0.0155672286113881,0.1423629688430186,1985,0.0844936048832531,0.0219094104673728,0.1392850914911192,1985,-0.0031401130511108,-0.0251961983873226,0.0191025300101897,1985,-9.324138683375338e-17,Band-power R1,0.0008740007480044,0.16183298291628,0.0075757700695143,0.1614114396969919,-0.0325504732871424,0.0262702471849206
ds005540,de_ridge_base,8,2,0.5651406505671192,0.4407204628046148,0.1782951584918027,0.0199500723830173,0.4472926348139064,0.5676535706334505,0.1178480157532126,0.0346700805075788,0.1749874058253923,1985,0.1203609358195439,0.039603614951706,0.1727922278769862,1985,-0.0025129200663313,-0.0293614591735518,0.0287404146024975,1985,1.0408340855860843e-17,Band-power R1,0.0264597990436607,0.2092362324627646,0.0321146686081305,0.2086072030309574,-0.0402252609434326,0.03519942081077
ds005540,de_ridge_base,8,4,0.6021260546631938,0.466511774986916,0.1837299753748048,0.0247855043129464,0.472923249015021,0.6104864167450004,0.1292028056481728,0.036805538785582,0.192170383217013,1985,0.1375631677299794,0.0493679893016316,0.1964030349994278,1985,-0.0083603620818065,-0.0391048605367412,0.0271976227074332,1985,-9.8879238130678e-17,Band-power R1,0.0269922374788252,0.2314133738175203,0.0382435418179085,0.2368827936420502,-0.0516116932616822,0.0348909690980691
ds005540,de_ridge_base,8,8,0.6219198972777702,0.4831928578585477,0.1827681174346677,0.0210329625529261,0.4907012372224836,0.6327069705103981,0.1312186600552866,0.038741893803823,0.2011517256665851,1985,0.1420057332879145,0.0534080431971025,0.2101651661117794,1985,-0.0107870732326279,-0.0428715115903442,0.0219251189138221,1985,3.469446951953614e-18,Band-power R1,0.0226970901381625,0.2397402299724106,0.0379146192020692,0.2460968473737598,-0.0532726172535152,0.0316984707882593
ds005540,de_ridge_strong,0,0,-0.0119441733715838,-0.0119441733715838,-0.0075129329518899,-0.0075129329518899,-3.0732194575483232e-15,-3.0732194575483232e-15,-0.0119441733715807,-0.063663215694179,0.051452387208984,1985,0.0,0.0,0.0,1985,-0.0119441733715807,-0.063663215694179,0.051452387208984,1985,0.0,Band-power R2,-0.0866512565467929,0.0627629098036313,0.0,0.0,-0.0866512565467929,0.0627629098036313
ds005540,de_ridge_strong,0,1,0.376861233364779,0.376861233364779,-0.0053796290803866,-0.0053796290803866,0.3897076368081029,0.3897076368081029,-0.0128464034433238,-0.0417562383417601,0.0201739431974803,1985,0.0,0.0,0.0,1985,-0.0128464034433238,-0.0417562383417601,0.0201739431974803,1985,0.0,Band-power R2,-0.0528003000168366,0.0271074931301888,0.0,0.0,-0.0528003000168366,0.0271074931301888
ds005540,de_ridge_strong,0,2,0.4285407451870228,0.4285407451870228,-0.0076760111360556,-0.0076760111360556,0.4472926348139064,0.4472926348139064,-0.0187518896268836,-0.0530900565109008,0.0209457542597164,1985,0.0,0.0,0.0,1985,-0.0187518896268836,-0.0530900565109008,0.0209457542597164,1985,0.0,Band-power R2,-0.0667433213338438,0.0292395420800765,0.0,0.0,-0.0667433213338438,0.0292395420800765
