dataset_id,representation,contrast,estimate,ci_low,ci_high,valid_bootstrap
ds006850,labram_ridge_base,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,labram_ridge_base,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,labram_ridge_base,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,labram_ridge_base,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,labram_ridge_base,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.03327028278101129,2000
ds006850,labram_ridge_base,combined_personalized_surface_auc,0.32572939673434065,0.17021437005104045,0.48124442341764084,2000
ds006850,labram_ridge_base,combined_personalized_participant_change,0.1637798287788277,0.03211131668562142,0.295448340872034,2000
ds006850,labram_ridge_base,combined_personalized_stimulus_change,0.3276204471981841,0.17414426827078242,0.4810966261255858,2000
ds006850,labram_ridge_base,combined_personalized_joint_change,0.4177610949816041,0.26608878252054113,0.569433407442667,2000
ds006850,labram_ridge_base,combined_personalized_endpoint_interaction,-0.07363918099540775,-0.11920951639891086,-0.028068845591904652,2000
ds006850,labram_ridge_base,matched_eeg_added_surface_auc,-0.015648915941318908,-0.058451648315461596,0.027153816432823778,2000
ds006850,labram_ridge_base,matched_eeg_added_uniform_mean_ccc,-0.017320002642413724,-0.060738422246337714,0.02609841696151027,2000
ds006850,labram_ridge_base,matched_eeg_added_uniform_mean_mae,0.009122248206096471,0.0010832513201029115,0.01716124509209003,2000
ds006850,labram_ridge_strong,prior_personalized_surface_auc,0.34137831267565955,0.19287831261768898,0.48987831273363014,2000
ds006850,labram_ridge_strong,prior_personalized_participant_change,0.15644082287592032,0.022793951448300126,0.29008769430354053,2000
ds006850,labram_ridge_strong,prior_personalized_stimulus_change,0.3407733032215749,0.18539110531081401,0.49615550113233575,2000
ds006850,labram_ridge_strong,prior_personalized_joint_change,0.4181428795660108,0.2619179161162164,0.5743678430158052,2000
ds006850,labram_ridge_strong,prior_personalized_endpoint_interaction,-0.0790712465314844,-0.1248722102819575,-0.0332702827810113,2000
